Date,Price Close
04/06/2025,17.61
05/06/2025,18.48
06/06/2025,16.77
09/06/2025,17.16
10/06/2025,16.95
11/06/2025,17.26
12/06/2025,18.02
13/06/2025,20.82
16/06/2025,19.11
17/06/2025,21.6
18/06/2025,20.14
19/06/2025,22.17
20/06/2025,20.62
23/06/2025,19.83
24/06/2025,17.48
25/06/2025,16.76
26/06/2025,16.59
27/06/2025,16.32
30/06/2025,16.73
01/07/2025,16.83
02/07/2025,16.64
03/07/2025,16.38
04/07/2025,17.48
07/07/2025,17.79
08/07/2025,16.81
09/07/2025,15.94
10/07/2025,15.78
11/07/2025,16.4
14/07/2025,17.2
15/07/2025,17.38
16/07/2025,17.16
17/07/2025,16.52
18/07/2025,16.41
21/07/2025,16.65
22/07/2025,16.5
23/07/2025,15.37
24/07/2025,15.39
25/07/2025,14.93
28/07/2025,15.03
29/07/2025,15.98
30/07/2025,15.48
31/07/2025,16.72
01/08/2025,20.38
04/08/2025,17.52
05/08/2025,17.85
06/08/2025,16.77
07/08/2025,16.57
08/08/2025,15.15
11/08/2025,16.25
12/08/2025,14.73
13/08/2025,14.49
14/08/2025,14.83
15/08/2025,15.09
18/08/2025,14.99
19/08/2025,15.57
20/08/2025,15.69
21/08/2025,16.6
22/08/2025,14.22
25/08/2025,14.79
26/08/2025,14.62
27/08/2025,14.85
28/08/2025,14.43
29/08/2025,15.36
01/09/2025,16.12
02/09/2025,17.17
03/09/2025,16.35
04/09/2025,15.3
05/09/2025,15.18
08/09/2025,15.11
09/09/2025,15.04
10/09/2025,15.35
11/09/2025,14.71
12/09/2025,14.76
15/09/2025,15.69
16/09/2025,16.36
17/09/2025,15.72
18/09/2025,15.7
19/09/2025,15.45
22/09/2025,16.1
23/09/2025,16.64
24/09/2025,16.18
25/09/2025,16.74
26/09/2025,15.29
29/09/2025,16.12
30/09/2025,16.28
01/10/2025,16.29
02/10/2025,16.63
03/10/2025,16.65
06/10/2025,16.37
07/10/2025,17.24
08/10/2025,16.3
09/10/2025,16.43
10/10/2025,21.66
13/10/2025,19.03
14/10/2025,20.81
15/10/2025,20.64
16/10/2025,25.31
17/10/2025,20.78
20/10/2025,18.23
21/10/2025,17.87
22/10/2025,18.6
23/10/2025,17.3
24/10/2025,16.37
27/10/2025,15.79
28/10/2025,16.42
29/10/2025,16.92
30/10/2025,16.91
31/10/2025,17.44
03/11/2025,17.17
04/11/2025,19
05/11/2025,18.01
06/11/2025,19.5
07/11/2025,19.08
10/11/2025,17.6
11/11/2025,17.28
12/11/2025,17.51
13/11/2025,20
14/11/2025,19.83
17/11/2025,22.38
18/11/2025,24.69
19/11/2025,23.66
20/11/2025,26.42
21/11/2025,23.43
24/11/2025,20.52
25/11/2025,18.56
26/11/2025,17.19
27/11/2025,17.21
28/11/2025,16.35
01/12/2025,17.24
02/12/2025,16.59
03/12/2025,16.08
04/12/2025,15.78
05/12/2025,15.41
08/12/2025,16.66
09/12/2025,16.93
10/12/2025,15.77
11/12/2025,14.85
12/12/2025,15.74
15/12/2025,16.5
16/12/2025,16.48
17/12/2025,17.62
18/12/2025,16.87
19/12/2025,14.91
22/12/2025,14.08
23/12/2025,14
24/12/2025,13.47
24/12/2025,13.47
26/12/2025,13.6
29/12/2025,14.2
30/12/2025,14.33
31/12/2025,14.95
31/12/2025,14.95
02/01/2026,14.51
05/01/2026,14.9
06/01/2026,14.75
07/01/2026,15.38
08/01/2026,15.45
09/01/2026,14.49
12/01/2026,15.12
13/01/2026,15.98
14/01/2026,16.75
15/01/2026,15.84
16/01/2026,15.86
19/01/2026,18.84
20/01/2026,20.09
21/01/2026,16.9
22/01/2026,15.64
23/01/2026,16.09
26/01/2026,16.15
27/01/2026,16.35
28/01/2026,16.35
29/01/2026,16.88
30/01/2026,17.44
02/02/2026,16.34
03/02/2026,18
04/02/2026,18.64
05/02/2026,21.77
06/02/2026,17.76
09/02/2026,17.36
10/02/2026,17.79
11/02/2026,17.65
12/02/2026,20.82
13/02/2026,20.6
16/02/2026,21.2
17/02/2026,20.29
18/02/2026,19.62
19/02/2026,20.23
20/02/2026,19.09
23/02/2026,21.01
24/02/2026,19.55
25/02/2026,17.93
26/02/2026,18.63
27/02/2026,19.86
02/03/2026,21.44
03/03/2026,23.57
04/03/2026,21.15
05/03/2026,23.75
06/03/2026,29.49
09/03/2026,25.5
10/03/2026,24.93
11/03/2026,24.23
12/03/2026,27.29
13/03/2026,27.19
16/03/2026,23.51
17/03/2026,22.37
18/03/2026,25.09
19/03/2026,24.06
20/03/2026,26.78
23/03/2026,26.15
24/03/2026,26.95
25/03/2026,25.33
26/03/2026,27.44
27/03/2026,31.05
30/03/2026,30.61
31/03/2026,25.25
